,address,lat,long
1011,4714 TWAIN ST,42.015927,-93.682991
1012,719 GARDEN RD,41.9883839,-93.6018174
1013,400 PEARSON AVE,42.0191218,-93.6420282
1014,3701 BRIDGEPORT DR,42.0568851,-93.65523429999999
1015,4811 WALLER ST,42.0138595,-93.68472799999999
1016,406 KEN MARIL RD,41.9863433,-93.6064099
1017,603 GARNET DR,41.9897913,-93.6044087
1018,1020 ROOSEVELT AVE,42.0319929,-93.622275
1019,3911 WELBECK DR,42.06054,-93.6440871
1020,611 ASH AVE,42.0165635,-93.6447206
1021,1122 JOHNSON ST,42.049513,-93.625627
1022,803 13TH ST 805,42.034769,-93.621814
1023,3827 PHOENIX ST,42.0303707,-93.67101889999999
1024,214 HICKORY DR,42.0240368,-93.6721678
1025,3431 ROSS RD,42.03239320000001,-93.6651362
1026,3107 LINCOLN WAY,42.022946,-93.66032369999999
1027,2102 FURMAN DR,42.0434951,-93.62132509999999
1028,2754 SOMERSET DR,42.0495147,-93.6392369
1029,3715 FARNHAM DR,42.057468,-93.649997
1030,223 20TH ST,42.0422314,-93.6136082
1031,2706 NORTHRIDGE PKWY,42.0485305,-93.6456365
1032,2814 MONROE DR,42.0492423,-93.6357755
1033,2406 RIDGETOP CIR,42.0455998,-93.6520283
1034,5429 TENNESSEE ST,42.0353967,-93.6926143
1035,1415 CLARK AVE,42.03623959999999,-93.6174467
1036,622 11TH ST,42.0318869,-93.6195046
1037,2803 BRISTOL DR,42.047234,-93.64705339999999
1038,2835 ASPEN RD,42.0513966,-93.64749239999999
1039,301 ROCKWELL AVE,42.0208541,-93.6834995
1040,3140 BURNHAM DR,42.0568891,-93.6545017
1041,803 YUMA AVE 805,42.02970699999999,-93.6784637
1042,4720 DOVER DR,42.0278192,-93.68195419999999
1043,820 WILSON AVE,42.0296512,-93.61811949999999
1044,518 13TH ST,42.0342521,-93.6180007
1045,1463 TRUMAN PL,42.0525923,-93.62975159999999
1046,2223 DUFF AVE,42.0447598,-93.6143038
1047,3012 SEDWICK ST,42.0628292,-93.653472
1048,2010 KILDEE ST,42.01729479999999,-93.63992979999999
1049,2703 BRISTOL DR,42.0471639,-93.64578970000001
1050,1823 BURNETT AVE,42.0410591,-93.6158835
1051,3122 STORY ST,42.0235415,-93.6610366
1052,5106 TODD DR,42.021963,-93.68627339999999
1053,4512 HEMINGWAY DR,42.0185858,-93.67944469999999
1054,4923 SCHUBERT ST,42.0215089,-93.6847676
1055,1801 WATERBURY CIR,42.0630499,-93.632615
1056,3305 KENT AVE,42.0552106,-93.6428993
1057,1407 DOUGLAS AVE,42.0360436,-93.6126189
1058,1010 BROOKRIDGE AVE,42.0321112,-93.62710369999999
1059,1505 KENTUCKY AVE,42.0363553,-93.6880171
1060,1128 STAFFORD AVE,42.0328791,-93.6075937
1061,2833 ROSS RD,42.0337393,-93.65743239999999
1062,501 GARDEN RD,41.9903078,-93.6052
1063,107 N RUSSELL AVE,42.0231754,-93.628687
1064,3306 CULLEN DR,42.0552415,-93.6437505
1065,914 ARKANSAS AVE,42.0309462,-93.6741685
1066,118 N HAZEL AVE,42.0235519,-93.62654959999999
1067,1204 28TH ST,42.0480785,-93.6266287
1068,1814 WATERBURY CIR,42.0626841,-93.63306109999999
1069,2730 LUTHER DR 2732,42.0492122,-93.6194452
1070,1909 MAXWELL AVE,42.0406543,-93.6091728
1071,712 CRAWFORD AVE,42.0285347,-93.6069211
1072,2513 KINGSTON DR,42.0524166,-93.6427211
1073,4025 APLIN RD,42.0200895,-93.6723659
1074,515 8TH ST,42.0290405,-93.617882
1075,505 NORTHWESTERN AVE,42.0259237,-93.62239369999999
1076,1218 CURTISS AVE,42.033973,-93.62441220000001
1077,1010 STAFFORD AVE,42.0317214,-93.6075542
1078,1412 DUFF AVE,42.0361904,-93.61040299999999
1079,2209 BURNETT AVE,42.0442562,-93.6167739
1080,810 YUMA AVE,42.0298839,-93.6777937
1081,4620 WEBSTER ST,42.0167691,-93.68195419999999
1082,2811 NORTHWOOD DR,42.0497329,-93.6176248
1083,123 N MAPLE AVE,42.02376,-93.6254611
1084,1324 SCOTT CIR,42.0351875,-93.6604821
1085,3301 POLARIS DR,42.054449,-93.62522299999999
1086,3806 PHOENIX ST,42.0297981,-93.6698984
1087,108 COLORADO AVE 110,42.0232181,-93.66270019999999
1088,5207 CERVANTES DR,42.0181113,-93.6889088
1089,1505 LITTLE BLUESTEM CT UNIT 107,42.0098942,-93.64680109999999
1090,3208 WOODLAND ST,42.0261364,-93.66083859999999
1091,2200 VAN BUREN AVE,42.043957,-93.6299537
1092,121 MCDONALD DR,42.0240934,-93.67099909999999
1093,301 SUNFLOWER DR,42.0199418,-93.6679091
1094,4603 HUTCHISON ST,42.0353265,-93.6805827
1095,2019 ASHMORE DR,42.0111541,-93.6404247
1096,133 E 13TH ST,42.0347598,-93.60921599999999
1097,1715 CLARK AVE,42.0399092,-93.6174467
1098,4207 STONE BROOKE RD,42.0614074,-93.6337539
1099,1618 BEL AIR DR,42.038937,-93.62654599999999
1100,1910 WYNGATE DR,42.0604206,-93.6368813
1101,608 POE AVE,42.0171048,-93.6835392
1102,1127 N 2ND ST,42.024266,-93.6265693
1103,5322 THACKERAY DR,42.0178557,-93.6915052
1104,3324 STOCKBURY ST,42.0619012,-93.657769
1105,2413 WESTWIND DR,42.062667,-93.642534
1106,809 TENNYSON AVE,42.015904,-93.6881138
1107,3425 HARCOURT DR,41.9911429,-93.6032218
1108,117 13TH ST,42.0347576,-93.6117484
1109,1015 KENNEDY ST,42.05081,-93.62548799999999
1110,3914 EISENHOWER AVE,42.0603121,-93.6372574
1111,711 9TH ST,42.0304514,-93.6209293
1112,1413 SUMMIT AVE,42.0356201,-93.62975569999999
1113,3809 WESTLAWN DR,42.0587692,-93.6427013
1114,2111 ASHMORE CIR,42.011923,-93.642028
1115,2420 YORKSHIRE CIR,42.0529176,-93.64153329999999
1116,4006 HYDE AVE,42.0610265,-93.63992449999999
1117,5405 THACKERAY DR,42.018346,-93.691818
1118,3232 LETTIE ST,42.0213079,-93.6614129
1119,3017 LINCOLN WAY,42.0229861,-93.6596702
1120,1213 24TH ST,42.0458447,-93.6264308
1121,2421 YORKSHIRE CIR,42.0533984,-93.6415927
1122,3814 BROOKDALE AVE,42.0584988,-93.6366042
1123,425 BEACH AVE,42.0180739,-93.63973179999999
1124,1819 COOLIDGE DR,42.0406977,-93.6298151
1125,4637 TWAIN ST,42.016423,-93.682586
1126,1106 IDAHO AVE,42.0319119,-93.6829467
1127,1307 INDIANA AVE,42.034904,-93.686745
1128,2902 ROXBORO DR,42.0580676,-93.6496109
1129,427 24TH ST,42.0459456,-93.61709049999999
1130,2506 SHERWOOD AVE,42.0464344,-93.643216
1131,2027 FERNDALE AVE,42.0429843,-93.62160209999999
1132,3835 BROOKDALE AVE,42.0592585,-93.6370001
1133,717 WILDER BLVD,42.0159321,-93.68941350000001
1134,5225 CERVANTES DR,42.01807,-93.68975689999999
1135,417 WELLONS DR,42.0186359,-93.6755354
1136,3209 SEDWICK ST,42.0633202,-93.65624419999999
1137,2603 EISENHOWER AVE,42.0477139,-93.63573319999999
1138,3318 RIDGETOP RD,42.054383,-93.65710899999999
1139,727 CRYSTAL ST,41.9972307,-93.601402
1140,1410 SUMMIT AVE,42.0357186,-93.62908279999999
1141,1204 STAFFORD AVE,42.0333759,-93.60754299999999
1142,301 STANTON AVE,42.02026,-93.648799
1143,916 GASKILL DR,42.0143139,-93.6425429
1144,2154 ASHMORE DR,42.0109691,-93.6438297
1145,2425 CAMDEN DR,42.0466004,-93.6416323
1146,3127 BECKLEY ST,42.0607563,-93.6549175
1147,626 13TH ST,42.0342347,-93.6197816
1148,202 22ND ST,42.0437925,-93.6130937
1149,2217 FERNDALE AVE,42.04430869999999,-93.6236998
1150,312 CRANE AVE,42.0252808,-93.6658691
1151,3001 VALLEY VIEW RD,42.0501696,-93.65208589999999
1152,2105 FURMAN DR,42.0438689,-93.6217209
1153,2650 SOMERSET DR,42.04874239999999,-93.6392369
1154,223 E 9TH ST,42.0304989,-93.6077322
1155,816 GRAND AVE,42.0294382,-93.6199795
1156,2102 HAYES AVE,42.0427832,-93.63165579999999
1157,1122 BURNETT AVE,42.032902,-93.615211
1158,1315 BARKLEY CT,42.0519984,-93.62756920000001
1159,3618 MARY CIR,42.0274862,-93.6669782
1160,3126 RED FOX RD,41.9935213,-93.6528582
1161,2217 FILLMORE AVE,42.0442758,-93.63209119999999
1162,3309 CLINTON CT,42.0549164,-93.6369407
1163,828 ASH AVE,42.0145381,-93.64400789999999
1164,3305 GARNER AVE,42.05475180000001,-93.6268662
1165,103 HOWARD AVE,42.0229179,-93.658779
1166,1017 MARSTON AVE,42.0319829,-93.6238185
1167,5311 KANSAS DR,42.0378615,-93.69043459999999
1168,4910 ONTARIO ST,42.0342602,-93.68468829999999
1169,5513 TENNESSEE ST,42.0354362,-93.6931317
1170,2901 CYPRESS CIR,42.0503195,-93.65040289999999
1171,5010 ONTARIO ST,42.034071,-93.68655799999999
1172,1026 POE AVE,42.0131418,-93.6842128
1173,2727 WHITE OAK DR,41.99764769999999,-93.64707659999999
1174,103 SANDBURG CT,42.02245689999999,-93.6877397
1175,3323 TRIPP ST,42.0202044,-93.66270019999999
1176,5402 TABOR DR,42.0252631,-93.6905931
1177,1402 DUFF AVE,42.0358802,-93.6104426
1178,3218 BAYBERRY RD,42.0545255,-93.6565809
1179,2722 NORTHWOOD DR,42.0492122,-93.61699159999999
1180,3718 ROSS RD,42.0320203,-93.66895889999999
1181,5401 CLEMENS BLVD,42.0164818,-93.6915244
1182,3928 BROOKDALE CIR,42.0600421,-93.63541649999999
1183,2508 TIMBERLAND RD,41.9985562,-93.6495119
1184,1310 20TH ST,42.0417394,-93.6280141
1185,2719 LAUREL ST,42.0633385,-93.6454741
1186,407 THACKERAY AVE,42.0196979,-93.6870264
1187,3920 WELBECK DR,42.0606951,-93.64338219999999
1188,3901 WELBECK DR,42.0601875,-93.6442455
1189,4716 TWAIN ST,42.015927,-93.683127
1190,1122 ARIZONA AVE,42.0329993,-93.6751986
1191,2414 WESTWIND DR,42.062266,-93.642597
1192,5412 TABOR DR,42.025101,-93.691082
1193,2524 YORKSHIRE ST,42.0529422,-93.64319619999999
1194,509 ASH AVE,42.0176829,-93.6447602
1195,601 HAYWARD AVE,42.0159822,-93.65208589999999
1196,2318 BAKER ST,42.0177185,-93.64729439999999
1197,1125 MARSTON AVE,42.033102,-93.62385809999999
1198,4017 HASTINGS AVE,42.060189,-93.6527196
1199,108 SANDBURG CT,42.02242589999999,-93.6875019
1200,2603 KINGSTON DR,42.052389,-93.6435922
1201,927 RIDGEWOOD AVE,42.0310557,-93.6262725
1202,2114 GREENBRIAR CIR,42.0122996,-93.6414739
1203,3106 STOCKBURY ST,42.0619272,-93.6545215
1204,3108 BECKLEY ST,42.0603007,-93.654066
1205,1003 WILSON AVE,42.0314458,-93.6187922
1206,1632 TRUMAN DR,42.053166,-93.632915
1207,2209 STONE BROOKE RD,42.0600739,-93.6392963
1208,2007 KILDEE ST,42.0177959,-93.6399694
1209,2040 WYNGATE DR,42.0612973,-93.63723759999999
1210,1500 TRUMAN DR,42.0521818,-93.63055179999999
1211,2507 BRADFORD DR,42.046625,-93.64701699999999
1212,5303 TABOR DR,42.02633669999999,-93.6896419
1213,1814 BUCHANAN DR,42.054781,-93.63459499999999
1214,3126 NORTHWOOD DR,42.0538762,-93.617882
1215,2017 KELLOGG AVE,42.0426888,-93.6150327
1216,803 6TH ST,42.0270429,-93.6218198
1217,1824 ARTHUR CIR,42.0406592,-93.6279745
1218,223 HILLTOP RD,42.0206938,-93.66371029999999
1219,1415 CRESCENT ST,42.0354445,-93.6292016
1220,603 CRYSTAL ST,41.9972015,-93.60480439999999
1221,1344 TRUMAN PL,42.0524006,-93.62812629999999
1222,5007 KEATS ST,42.0163711,-93.6871453
1223,1607 TRUMAN DR,42.05266900000001,-93.63171899999999
1224,520 FOREST GLEN,42.0269717,-93.6601136
1225,236 TRAIL RIDGE RD,42.0252123,-93.6736774
1226,4028 FLETCHER BLVD,42.060591,-93.633614
1227,413 E 6TH ST,42.0272383,-93.60514069999999
1228,722 6TH ST 724,42.0265942,-93.6213449
1229,1903 COOLIDGE DR,42.0412484,-93.6294984
1230,2707 BRISTOL DR,42.0471614,-93.6458689
1231,3845 WELBECK DR,42.0600144,-93.64422569999999
1232,1014 POE AVE,42.0134959,-93.68401469999999
1233,5002 CLEMENS BLVD,42.0167838,-93.6869273
1234,1018 OKLAHOMA DR,42.031205,-93.684544
1235,408 HARTFORD DR,42.0258972,-93.68888899999999
1236,3905 TORONTO ST,42.0357813,-93.67093969999999
1237,113 S MAPLE AVE,42.0222332,-93.6254809
1238,3305 HARRISON RD,42.05969959999999,-93.6565809
1239,1211 CLARK AVE,42.03376859999999,-93.6174071
1240,2316 KNAPP ST,42.0189011,-93.64715489999999
1241,1409 MEADOWLANE AVE,42.03573220000001,-93.60407239999999
1242,2332 WESTWIND DR,42.062174,-93.640973
1243,3604 ROSS RD,42.0319484,-93.6668364
1244,1401 PANORAMIC CT,42.0608549,-93.6292412
1245,4108 BRICKMAN AVE,42.062241,-93.642882
1246,3120 STOCKBURY ST,42.0619817,-93.65523429999999
1247,2414 WELBECK DR,42.0577081,-93.64206779999999
1248,505 POE CIR,42.0181975,-93.68441089999999
1249,2908 ONTARIO ST,42.0341678,-93.6579275
1250,2645 CLEVELAND DR,42.048656,-93.634079
1251,104 E 20TH ST 106,42.0417879,-93.610355
1252,1218 20TH ST,42.0417781,-93.626787
1253,4301 TORONTO ST,42.036535,-93.677205
1254,1012 9TH ST,42.0299815,-93.6241945
1255,5505 MARYLAND ST,42.0364507,-93.692872
1256,2705 BRISTOL DR,42.047193,-93.645838
1257,5218 THACKERAY DR,42.0184944,-93.68874989999999
1258,3312 OAKLAND ST,42.0280189,-93.6623833
1259,202 SOUTH DAKOTA AVE,42.0210189,-93.67834839999999
1260,4024 FLETCHER BLVD,42.060515,-93.633712
1261,2323 MCKINLEY CIR,42.04500609999999,-93.62975569999999
1262,4200 ARIZONA CIR,42.0286994,-93.67559650000001
1263,1231 25TH ST,42.0466657,-93.62734119999999
1264,1531 KENTUCKY AVE,42.0373583,-93.68805669999999
1265,2607 STANGE RD,42.0473746,-93.64523539999999
1266,627 9TH ST,42.0304077,-93.61986080000001
1267,1524 DUFF AVE,42.0378315,-93.6104228
1268,1228 ORCHARD DR,42.0336913,-93.6284495
1269,2508 BRISTOL DR,42.0469043,-93.64274
1270,213 TODD CIR,42.0206729,-93.6778179
1271,911 ARIZONA AVE,42.03093519999999,-93.6763278
1272,2509 CAMDEN DR,42.046452,-93.64266169999999
1273,721 GARNET DR,41.9917497,-93.6019898
1274,2509 MELROSE AVE,42.0467792,-93.6249663
1275,1534 MEADOWLANE AVE,42.0379128,-93.6035186
1276,5427 CLEMENS BLVD,42.0163528,-93.69253510000001
1277,2137 PRAIRIE VIEW EAST,42.0429943,-93.6378117
1278,237 TODD CIR,42.0198388,-93.6777937
1279,905 TENNYSON AVE,42.014791,-93.688121
1280,1103 BURNETT AVE,42.0322718,-93.6158638
1281,720 MURRAY DR,42.0390308,-93.621424
1282,3211 MAGNOLIA CIR,42.053014,-93.652845
1283,1309 BIG BLUESTEM CT,42.0105188,-93.64523539999999
1284,1506 LITTLE BLUESTEM CT,42.009134,-93.646275
1285,2021 FERNDALE AVE,42.0428298,-93.62160209999999
1286,4916 HEMINGWAY DR,42.018354,-93.68618900000001
1287,700 KELLOGG AVE,42.0280968,-93.61348939999999
1288,1119 KENNEDY ST,42.05079,-93.62683700000001
1289,1021 HARDING AVE,42.0321474,-93.6216615
1290,2416 GRANT CIR,42.0567416,-93.6421074
1291,715 LYNN AVE,42.0155772,-93.64658159999999
1292,1003 VERMONT CT,42.0307787,-93.6824297
1293,2312 CLARK AVE,42.0453402,-93.6173082
1294,3804 EISENHOWER AVE,42.0583865,-93.6377127
1295,4812 WALLER ST,42.01350540000001,-93.6849261
1296,1309 JEFFERSON ST,42.0555477,-93.62809829999999
1297,1605 CRESTWOOD CIR,42.03876169999999,-93.60601109999999
1298,3240 EVERGREEN RD,42.0532899,-93.6565809
1299,407 JEFFREY LN 409,42.019282,-93.6746637
1300,327 STANTON AVE,42.0194892,-93.64871939999999
1301,4019 STONE BROOKE RD,42.0603179,-93.6315766
1302,527 BROWN CT,42.0172856,-93.6857385
1303,3049 HARRISON RD,42.0599522,-93.6534918
1304,2508 EATON AVE,42.04670309999999,-93.64526099999999
1305,5312 NORRIS ST,42.020775,-93.69079119999999
1306,2507 TYLER AVE,42.0467381,-93.628215
1307,3120 SYCAMORE RD,42.0493543,-93.6540462
1308,3031 BAYBERRY RD,42.0537244,-93.6532344
1309,924 6TH ST,42.0266072,-93.62379589999999
1310,403 BEEDLE DR,42.0188563,-93.6734752
1311,3812 EISENHOWER AVE,42.0587327,-93.6377523
1312,2402 SUNDOWN DR,41.9940274,-93.6484823
1313,1325 MAXWELL AVE 1327,42.0355383,-93.6071783
1314,1700 PIERCE CT,42.0462094,-93.63139849999999
1315,2721 KELLOGG AVE,42.048983,-93.6187527
1316,3327 GOLDENROD CIR,42.0538024,-93.6582693
1317,1106 HARDING AVE,42.0324141,-93.6211668
1318,1516 GOLDEN ASPEN DR,42.008806,-93.615985
1319,4309 CRESTMOOR AVE,42.06323829999999,-93.64666079999999
1320,817 KELLOGG AVE,42.0296223,-93.6141226
1321,543 FOREST GLEN,42.0280295,-93.6608335
1322,4927 HEMINGWAY DR,42.0181175,-93.6869075
1323,4730 HEMINGWAY DR,42.0185779,-93.68399490000002
1324,702 HODGE AVE,42.0279851,-93.6213449
1325,1450 TRUMAN PL,42.0523069,-93.6294609
1326,822 POE AVE,42.0153685,-93.6834599
1327,116 CHERRY AVE,42.022219,-93.60410209999999
1328,133 E O NEIL DR,42.0401165,-93.6089983
1329,3409 POLARIS DR,42.0556151,-93.6245903
1330,1212 13TH ST,42.0343381,-93.62631209999999
1331,548 MEADOW CT,41.9917414,-93.6039012
1332,1036 RIDGEWOOD AVE,42.0325611,-93.62631209999999
1333,1124 JOHNSON ST,42.049453,-93.62566699999999
1334,1024 CURTISS AVE,42.03212,-93.6243726
1335,3814 BRICKMAN AVE,42.05918519999999,-93.6429785
1336,1118 OKLAHOMA DR,42.03236039999999,-93.68527680000001
1337,2907 ARROWWOOD CIR,42.0528495,-93.6503831
1338,5113 SCHUBERT ST,42.0214981,-93.68631309999999
1339,1405 INDIANA AVE,42.035508,-93.68675499999999
1340,5217 TABOR DR,42.0267085,-93.68888899999999
1341,202 KEN MARIL RD,41.9863214,-93.6089417
1342,2527 CLAYTON DR,42.0514498,-93.6433744
1343,2119 FURMAN DR,42.0442202,-93.62160209999999
1344,4901 SCHUBERT ST,42.0212405,-93.6834995
1345,2615 CLAYTON DR,42.0514671,-93.6440475
1346,5440 FROST DR,42.0193904,-93.69239639999999
1347,2726 WHITE OAK DR,41.99766779999999,-93.6464431
1348,2422 KINGSTON DR,42.0520494,-93.6415135
1349,3630 STORY ST,42.0239652,-93.66775070000001
1350,5418 FROST DR,42.0187637,-93.6920595
1351,2810 NORTHWESTERN AVE,42.0487761,-93.62654959999999
1352,1318 BARKLEY CT,42.0515607,-93.6276116
1353,3837 WELBECK DR,42.0596482,-93.64420589999999
1354,327 22ND ST,42.044068,-93.6153889
1355,2007 COUNTRY CLUB BLVD,42.01926419999999,-93.6399694
1356,622 CRYSTAL ST,41.9967,-93.6035383
1357,1430 CARROLL AVE,42.0368619,-93.60870159999999
1358,2507 WHITE OAK DR,41.9997651,-93.64612629999999
1359,1608 TRUMAN DR,42.0521915,-93.6321308
1360,3811 HOOVER AVE,42.058728,-93.630072
1361,3107 RED FOX RD,41.9941222,-93.6534126
1362,3133 MAPLEWOOD RD,42.04808,-93.65487499999999
1363,317 HILLTOP RD,42.0194574,-93.66371029999999
1364,2910 BAYBERRY RD,42.053255,-93.650346
1365,4717 HEMINGWAY DR,42.0190343,-93.6836184
1366,1601 WOODHAVEN CIR,42.0583748,-93.63197249999999
1367,1925 HUNZIKER DR,42.0417769,-93.6249861
1368,3016 HARRISON RD,42.0592514,-93.6518483
1369,1510 LITTLE BLUESTEM CT,42.00917099999999,-93.646557
1370,3832 BROOKDALE AVE,42.0590431,-93.6364854
1371,1504 MARSTON AVE,42.036972,-93.623335
1372,3913 BERKSHIRE AVE,42.06051129999999,-93.6392121
1373,124 HARTFORD DR,42.0237549,-93.6888295
1374,922 DUFF AVE,42.0310177,-93.61028429999999
1375,2332 DONALD ST,42.0167723,-93.6478884
1376,2108 HUGHES AVE,42.0168756,-93.6428751
1377,621 SHELLEY AVE,42.016875,-93.68303
1378,1315 GLENDALE AVE,42.0351843,-93.6061496
1379,1120 CARROLL AVE,42.03276959999999,-93.6086225
1380,1912 WILSON AVE,42.0411988,-93.6181986
1381,727 GARNET DR,41.9918196,-93.6017804
1382,3405 EMERALD DR,41.9918997,-93.6086818
1383,250 CAMPUS AVE 248,42.0271186,-93.6566799
1384,430 ASH AVE,42.0180944,-93.6439683
1385,1412 INDIANA AVE,42.0357543,-93.6859786
1386,4112 HASTINGS AVE,42.0611719,-93.6521651
1387,3915 QUEBEC ST,42.0335565,-93.6722733
1388,2321 SUNDOWN DR,41.9945113,-93.6478488
1389,1630 JOHNSON ST,42.0486665,-93.6329099
1390,2133 CONEFLOWER CT,42.0091689,-93.6439287
1391,2966 MONROE DR,42.0512071,-93.6345654
1392,419 LYNN AVE,42.0183942,-93.6467004
1393,620 LYNN AVE,42.0162878,-93.6461065
1394,1010 JARRETT CIR,42.031662,-93.667554
1395,2129 STEVENSON DR,42.05248599999999,-93.63833299999999
1396,3123 STORY ST,42.023943,-93.6605613
1397,115 CENTER AVE,42.0234697,-93.6070398
1398,2505 GREEN HILLS DR,41.9997803,-93.64503739999999
1399,413 HAWTHORNE  AVE,42.0269955,-93.6629775
1400,721 MEADOW PL,41.9918749,-93.60144299999999
1401,3916 FLETCHER BLVD,42.059599,-93.634231
1402,2905 ROXBORO DR,42.05857899999999,-93.64976
1403,1505 LITTLE BLUESTEM CT UNIT 106,42.0095691,-93.6466105
1404,234 SOUTH DAKOTA AVE 236,42.019937,-93.6783183
1405,1011 CURTISS AVE,42.0316789,-93.62488719999999
1406,1007 VERMONT CT,42.0309918,-93.6824098
1407,1509 JACKSON DR,42.049934,-93.6310791
1408,3815 QUEBEC ST,42.0335699,-93.67040519999999
1409,807 HODGE AVE,42.02912250000001,-93.6219665
1410,2402 SUNCREST DR,41.9950894,-93.6484742
1411,1210 GARFIELD CIR,42.0336029,-93.6688228
1412,516 OLIVER CIR,42.02940419999999,-93.6658739
1413,1106 STAFFORD AVE,42.0323395,-93.6075542
1414,210 S HAZEL AVE,42.0211974,-93.6264704
1415,2427 WELBECK DR,42.0581627,-93.6423449
1416,2638 CLEVELAND DR,42.0483246,-93.6335163
1417,3004 NORTHWOOD DR,42.051452,-93.61699159999999
1418,1017 N 2ND ST,42.0242312,-93.6246101
1419,1809 MAXWELL AVE,42.0400162,-93.6078939
1420,3314 CLINTON CT,42.0551708,-93.63623280000002
1421,1309 GARFIELD AVE,42.03488710000001,-93.66990969999999
1422,824 WILSON AVE,42.0297659,-93.61815899999999
1423,611 11TH ST,42.032287,-93.61904439999999
1424,115 E 13TH ST,42.0347374,-93.6099282
1425,2324 KNAPP ST,42.0188839,-93.6477098
1426,803 KELLOGG AVE,42.0291213,-93.614083
1427,3118 GREENWOOD RD,42.04842600000001,-93.653808
1428,3502 JEWEL DR,41.9910916,-93.5997745
1429,2810 PINEHURST CIR,42.0445009,-93.64572799999999
1430,4914 WALLER ST,42.0138699,-93.68621399999999
1431,1415 STAFFORD AVE,42.0363584,-93.6081279
1432,1802 CLARK AVE,42.0405072,-93.6168531
1433,3603 WOODLAND ST,42.0267002,-93.666186
1434,2207 HAYES AVE,42.0437076,-93.63296210000001
1435,3801 COLUMBINE AVE,42.058095,-93.63607999999999
1436,614 POE AVE,42.01689289999999,-93.6835194
1437,3815 VALLEY VIEW RD,42.0585068,-93.65523429999999
1438,5129 SCHUBERT ST,42.0215062,-93.6872641
1439,3809 EISENHOWER AVE,42.0585595,-93.63834609999999
1440,1220 TRUMAN PL,42.0519222,-93.6268959
1441,3337 WESTON DR,42.0614974,-93.658222
1442,3808 HYDE AVE,42.058285,-93.6409196
1443,1312 CARROLL AVE,42.0350475,-93.608662
1444,2204 DUFF AVE,42.0444491,-93.6130937
1445,223 E 6TH ST,42.02741320000001,-93.60757389999999
1446,607 E 13TH ST,42.0347504,-93.60458679999999
1447,5011 EMERSON DR,42.019952,-93.68512419999999
1448,618 13TH ST,42.0342847,-93.6194103
1449,1111 BURNETT AVE,42.0325423,-93.6158638
1450,2218 NORTHWESTERN AVE,42.0444631,-93.6255402
1451,4004 TORONTO ST,42.0355725,-93.6726432
1452,2216 FILLMORE AVE,42.0444839,-93.6316162
1453,2723 HAMPTON ST,42.046192,-93.6466014
1454,421 HAYWARD AVE,42.018282,-93.6520661
1455,3332 FOXLEY DR,42.0584858,-93.6583235
1456,1111 GARNER CIR,42.05466089999999,-93.6260746
1457,2904 ROXBORO DR,42.05803,-93.649761
1458,2103 CLARK AVE,42.0431773,-93.6173082
1459,1320 GRAND AVE,42.0351892,-93.6201378
1460,1002 POE AVE,42.0138101,-93.6838562
1461,705 POE AVE,42.0164888,-93.68407409999999
1462,1904 BEL AIR DR,42.04129710000001,-93.62734119999999
1463,2825 BUCKINGHAM CT,42.0476841,-93.6482645
1464,5025 KEATS ST,42.0164242,-93.68789819999999
1465,604 CARROLL AVE,42.0272313,-93.6084444
1466,2117 NORTHWESTERN AVE,42.0436707,-93.6261735
1467,2838 BUCKINGHAM CT,42.047147,-93.64871099999999
1468,827 MILLER AVE,42.0152194,-93.6869075
1469,3418 JEWEL DR,41.9912681,-93.5998393
1470,546 MEADOW CT,41.991715,-93.603968
1471,4811 IDAHO CIR,42.03277,-93.684289
1472,836 BROOKRIDGE AVE,42.030055,-93.6273808
1473,1506 GOLDEN ASPEN DR,42.009076,-93.615971
1474,3834 WELBECK DR,42.0596284,-93.64361199999999
1475,3320 KINGMAN RD,42.03728900000001,-93.66180899999999
1476,2404 WESTWIND DR,42.0623,-93.64189999999999
1477,2918 EISENHOWER AVE,42.0506636,-93.6370991
1478,5000 EMERSON DR,42.0196607,-93.6845695
1479,2749 CLEVELAND DR,42.0493177,-93.6338758
1480,2720 THOMPSON DR,42.0488209,-93.6153097
1481,1804 MAXWELL AVE,42.0402388,-93.6073674
1482,1909 BEL AIR CIR,42.0414616,-93.62702449999999
1483,3820 MARIGOLD DR,42.018645,-93.66993029999999
1484,3315 POLARIS DR,42.0550745,-93.6252038
1485,3109 ALMOND RD,42.05587440000001,-93.6530166
1486,1320 NEBRASKA AVE,42.0352458,-93.68888899999999
1487,905 NORTH DAKOTA AVE,42.0309412,-93.6791607
1488,611 CHELSEA CT,42.0274746,-93.67997009999999
1489,3806 BERKSHIRE AVE,42.0583888,-93.63886079999999
1490,917 TOP O HOLLOW RD,42.0569417,-93.6235415
1491,5136 EMERSON DR,42.0196814,-93.68754159999999
1492,925 YUMA AVE,42.0314116,-93.67747349999999
1493,3009 TURQUOISE CIR,41.9954877,-93.6027471
1494,4623 TWAIN ST,42.016425,-93.681905
1495,5402 SCHUBERT ST,42.0219668,-93.69217839999999
1496,3838 MARIGOLD DR,42.018647,-93.67029869999999
1497,3105 ROXBORO DR,42.059028,-93.6534126
1498,614 16TH ST,42.0381162,-93.619188
1499,1812 CLARK AVE,42.04074019999999,-93.61681349999999
1500,3130 SEDWICK ST,42.0628397,-93.655571
1501,5325 KANSAS DR,42.0379557,-93.6911083
